Date,Location,Administered_Dose1_Pop_Pct
2021-03-14,TX,18.7
2021-03-14,US,21
2021-03-14,UT,19.1
2021-03-14,VA,21.9
2021-03-14,VI,17.1
2021-03-14,VT,23.9
2021-03-14,WA,21.5
2021-03-14,WI,22.8
2021-03-14,WV,23.3
2021-03-14,WY,22.3
2021-03-15,AK,28.1
2021-03-15,AL,17.4
2021-03-15,AR,19.4
2021-03-15,AS,27.6
2021-03-15,AZ,22.4
2021-03-15,BP,0
2021-03-15,CA,21
2021-03-15,CO,21.4
2021-03-15,CT,26.7
2021-03-15,DC,17.9
2021-03-15,DD,0
2021-03-15,DE,21.4
2021-03-15,FL,20.4
2021-03-15,FM,11.9
2021-03-15,GA,15.9
2021-03-15,GU,22.3
2021-03-15,HI,23.6
2021-03-15,IA,23.8
2021-03-15,ID,19.3
2021-03-15,IH,23.4
2021-03-15,IL,22.2
2021-03-15,IN,19.6
2021-03-15,KS,21.4
2021-03-15,KY,23.4
2021-03-15,LA,20.2
2021-03-15,LT,0
2021-03-15,MA,25.4
2021-03-15,MD,22.1
2021-03-15,ME,26.1
2021-03-15,MH,19.2
2021-03-15,MI,20.6
2021-03-15,MN,24
2021-03-15,MO,19.6
2021-03-15,MP,22.8
2021-03-15,MS,19.9
2021-03-15,MT,23.6
2021-03-15,NC,21.3
2021-03-15,ND,26.1
2021-03-15,NE,23
2021-03-15,NH,24.7
2021-03-15,NJ,24.3
2021-03-15,NM,29.3
2021-03-15,NV,20.8
2021-03-15,NY,22.2
2021-03-15,OH,20.9
2021-03-15,OK,24.2
2021-03-15,OR,21.1
2021-03-15,PA,22.4
2021-03-15,PR,14.8
2021-03-15,RI,26.1
2021-03-15,RP,37.2
2021-03-15,SC,20.2
2021-03-15,SD,27.6
2021-03-15,TN,18.5
2021-03-15,TX,19
2021-03-15,US,21.4
2021-03-15,UT,19.1
2021-03-15,VA,22.4
2021-03-15,VI,17.1
2021-03-15,VT,24.7
2021-03-15,WA,22.1
2021-03-15,WI,23.1
2021-03-15,WV,23.4
2021-03-15,WY,22.3
2021-03-16,AK,28.2
2021-03-16,AL,17.8
2021-03-16,AR,19.5
2021-03-16,AS,27.6
2021-03-16,AZ,22.7
2021-03-16,BP,0
2021-03-16,CA,21.6
2021-03-16,CO,21.5
2021-03-16,CT,27.1
2021-03-16,DC,18.3
2021-03-16,DD,0
2021-03-16,DE,21.7
2021-03-16,FL,20.7
2021-03-16,FM,12.2
2021-03-16,GA,16.1
2021-03-16,GU,22.5
2021-03-16,HI,24
2021-03-16,IA,24
2021-03-16,ID,19.5
2021-03-16,IH,23.7
2021-03-16,IL,22.5
2021-03-16,IN,19.7
2021-03-16,KS,21.6
2021-03-16,KY,23.5
2021-03-16,LA,20.3
2021-03-16,LT,0
2021-03-16,MA,25.5
2021-03-16,MD,22.6
2021-03-16,ME,26.4
2021-03-16,MH,19.3
2021-03-16,MI,21.1
2021-03-16,MN,24.1
2021-03-16,MO,19.8
2021-03-16,MP,23.1
2021-03-16,MS,20
2021-03-16,MT,23.8
2021-03-16,NC,21.9
2021-03-16,ND,26.1
2021-03-16,NE,23.3
2021-03-16,NH,25
2021-03-16,NJ,24.8
2021-03-16,NM,29.6
2021-03-16,NV,20.9
2021-03-16,NY,22.6
2021-03-16,OH,21.1
2021-03-16,OK,24.3
2021-03-16,OR,21.5
2021-03-16,PA,22.7
2021-03-16,PR,15.2
2021-03-16,RI,26.8
2021-03-16,RP,40
2021-03-16,SC,20.4
2021-03-16,SD,27.7
2021-03-16,TN,18.5
2021-03-16,TX,19.3
2021-03-16,US,21.7
2021-03-16,UT,19.5
2021-03-16,VA,22.7
2021-03-16,VI,17.7
2021-03-16,VT,25.1
2021-03-16,WA,22.5
2021-03-16,WI,23.3
2021-03-16,WV,23.5
2021-03-16,WY,22.5
2021-03-17,AK,28.8
2021-03-17,AL,18.2
2021-03-17,AR,20
2021-03-17,AS,27.6
2021-03-17,AZ,23.1
2021-03-17,BP,0
2021-03-17,CA,22.4
2021-03-17,CO,21.9
2021-03-17,CT,27.4
2021-03-17,DC,18.9
2021-03-17,DD,0
2021-03-17,DE,22.4
2021-03-17,FL,21.1
2021-03-17,FM,12.4
2021-03-17,GA,16.1
2021-03-17,GU,23.1
2021-03-17,HI,24.7
2021-03-17,IA,24
2021-03-17,ID,19.5
2021-03-17,IH,24.1
2021-03-17,IL,23
2021-03-17,IN,20
2021-03-17,KS,21.9
2021-03-17,KY,24
2021-03-17,LA,20.7
2021-03-17,LT,0
2021-03-17,MA,26.2
2021-03-17,MD,23.1
2021-03-17,ME,26.4
2021-03-17,MH,19.9
2021-03-17,MI,21.6
2021-03-17,MN,24.5
2021-03-17,MO,20.1
2021-03-17,MP,23.5
2021-03-17,MS,20.3
2021-03-17,MT,24.1
2021-03-17,NC,22.3
2021-03-17,ND,26.3
2021-03-17,NE,23.7
2021-03-17,NH,25.4
2021-03-17,NJ,25.3
2021-03-17,NM,30.1
2021-03-17,NV,21.2
2021-03-17,NY,23.1
2021-03-17,OH,21.5
2021-03-17,OK,24.7
2021-03-17,OR,21.5
2021-03-17,PA,23.5
2021-03-17,PR,15.6
2021-03-17,RI,27
2021-03-17,RP,43
2021-03-17,SC,20.7
2021-03-17,SD,28.1
2021-03-17,TN,19
2021-03-17,TX,19.8
2021-03-17,US,22.2
2021-03-17,UT,19.9
2021-03-17,VA,23.1
2021-03-17,VI,18.3
2021-03-17,VT,25.4
2021-03-17,WA,22.9
2021-03-17,WI,23.6
2021-03-17,WV,23.8
2021-03-17,WY,22.5
2021-03-18,AK,29.2
2021-03-18,AL,18.6
2021-03-18,AR,20.4
2021-03-18,AS,27.6
2021-03-18,AZ,23.6
2021-03-18,BP,0
2021-03-18,CA,23
2021-03-18,CO,22.3
2021-03-18,CT,27.9
2021-03-18,DC,19.3
2021-03-18,DD,0
2021-03-18,DE,23.2
2021-03-18,FL,21.7
2021-03-18,FM,12.4
2021-03-18,GA,16.7
2021-03-18,GU,23.8
2021-03-18,HI,25.4
2021-03-18,IA,24.5
2021-03-18,ID,20.1
2021-03-18,IH,24.6
2021-03-18,IL,23.5
2021-03-18,IN,20.4
2021-03-18,KS,22.6
2021-03-18,KY,24.6
2021-03-18,LA,20.7
2021-03-18,LT,0
2021-03-18,MA,26.8
2021-03-18,MD,23.6
2021-03-18,ME,26.5
2021-03-18,MH,19.9
2021-03-18,MI,22.2
2021-03-18,MN,24.8
2021-03-18,MO,20.7
2021-03-18,MP,23.8
2021-03-18,MS,20.7
2021-03-18,MT,24.6
2021-03-18,NC,22.9
2021-03-18,ND,26.7
2021-03-18,NE,24.1
2021-03-18,NH,26
2021-03-18,NJ,26
2021-03-18,NM,30.6
2021-03-18,NV,21.8
2021-03-18,NY,23.6
2021-03-18,OH,22
2021-03-18,OK,25.3
2021-03-18,OR,21.8
2021-03-18,PA,24.1
2021-03-18,PR,16.2
2021-03-18,RI,27.4
2021-03-18,RP,43
2021-03-18,SC,21.2
2021-03-18,SD,28.5
2021-03-18,TN,19.5
2021-03-18,TX,20.4
2021-03-18,US,22.7
2021-03-18,UT,20.3
2021-03-18,VA,23.6
2021-03-18,VI,18.8
2021-03-18,VT,26.1
2021-03-18,WA,23.3
2021-03-18,WI,24.1
2021-03-18,WV,24.3
2021-03-18,WY,22.5
2021-03-19,AK,29.6
2021-03-19,AL,19.1
2021-03-19,AR,21.1
2021-03-19,AS,27.6
2021-03-19,AZ,23.6
2021-03-19,BP,0
2021-03-19,CA,23.5
2021-03-19,CO,22.9
2021-03-19,CT,28.5
2021-03-19,DC,19.8
2021-03-19,DD,0
2021-03-19,DE,23.8
2021-03-19,FL,22.2
2021-03-19,FM,12.7
2021-03-19,GA,16.7
2021-03-19,GU,24.7
2021-03-19,HI,26.1
2021-03-19,IA,25.2
2021-03-19,ID,20.7
2021-03-19,IH,25.1
2021-03-19,IL,24
2021-03-19,IN,20.9
2021-03-19,KS,23.5
2021-03-19,KY,25.3
2021-03-19,LA,21.7
2021-03-19,LT,0
2021-03-19,MA,27.4
2021-03-19,MD,24.4
2021-03-19,ME,27.8
2021-03-19,MH,19.9
2021-03-19,MI,22.7
2021-03-19,MN,25.5
2021-03-19,MO,21.1
2021-03-19,MP,24.1
2021-03-19,MS,20.9
2021-03-19,MT,25.2
2021-03-19,NC,23.5
2021-03-19,ND,27.5
2021-03-19,NE,24.8
2021-03-19,NH,26.5
2021-03-19,NJ,26.7
2021-03-19,NM,31.4
2021-03-19,NV,22.4
2021-03-19,NY,24.2
2021-03-19,OH,22.6
2021-03-19,OK,25.9
2021-03-19,OR,22.6
2021-03-19,PA,24.3
2021-03-19,PR,16.8
2021-03-19,RI,27.7
2021-03-19,RP,46
2021-03-19,SC,21.7
2021-03-19,SD,29
2021-03-19,TN,19.9
2021-03-19,TX,20.9
2021-03-19,US,23.3
2021-03-19,UT,20.3
2021-03-19,VA,24.2
2021-03-19,VI,19.3
2021-03-19,VT,26.8
2021-03-19,WA,23.8
2021-03-19,WI,24.8
2021-03-19,WV,25.2
2021-03-19,WY,23.2
2021-03-20,AK,30.2
2021-03-20,AL,19.6
2021-03-20,AR,21.7
2021-03-20,AS,27.6
2021-03-20,AZ,24.2
2021-03-20,BP,0
2021-03-20,CA,24.2
2021-03-20,CO,23.9
2021-03-20,CT,29
2021-03-20,DC,20.3
2021-03-20,DD,0
2021-03-20,DE,24.5
2021-03-20,FL,23.1
2021-03-20,FM,13
2021-03-20,GA,18.1
2021-03-20,GU,24.7
2021-03-20,HI,26.7
2021-03-20,IA,25.8
2021-03-20,ID,21.4
2021-03-20,IH,25.5
2021-03-20,IL,24.8
2021-03-20,IN,21.4
2021-03-20,KS,24.5
2021-03-20,KY,26.1
2021-03-20,LA,22.3
2021-03-20,LT,0
2021-03-20,MA,28
2021-03-20,MD,24.5
2021-03-20,ME,27.8
2021-03-20,MH,20.3
2021-03-20,MI,23.4
2021-03-20,MN,26.1
2021-03-20,MO,21.8
2021-03-20,MP,24.7
2021-03-20,MS,21.4
2021-03-20,MT,25.8
2021-03-20,NC,24.2
2021-03-20,ND,28.3
2021-03-20,NE,24.9
2021-03-20,NH,27.1
2021-03-20,NJ,27.4
2021-03-20,NM,32.3
2021-03-20,NV,23.1
2021-03-20,NY,24.9
2021-03-20,OH,23.3
2021-03-20,OK,26.5
2021-03-20,OR,23.2
2021-03-20,PA,24.4
2021-03-20,PR,17.3
2021-03-20,RI,28.3
2021-03-20,RP,46
2021-03-20,SC,22
2021-03-20,SD,29.6
2021-03-20,TN,20.4
2021-03-20,TX,21.4
2021-03-20,US,23.9
2021-03-20,UT,20.3
2021-03-20,VA,24.9
2021-03-20,VI,19.7
2021-03-20,VT,27.6
2021-03-20,WA,24.4
2021-03-20,WI,25.6
2021-03-20,WV,26.1
2021-03-20,WY,23.2
2021-03-21,AK,31.2
2021-03-21,AL,19.8
2021-03-21,AR,22.2
2021-03-21,AS,27.6
2021-03-21,AZ,24.8
2021-03-21,BP,0
2021-03-21,CA,24.9
2021-03-21,CO,24.5
2021-03-21,CT,29.7
2021-03-21,DC,20.9
2021-03-21,DD,0
2021-03-21,DE,25.3
2021-03-21,FL,23.8
2021-03-21,FM,13.1
2021-03-21,GA,18.8
2021-03-21,GU,24.7
2021-03-21,HI,27.3
2021-03-21,IA,26.4
2021-03-21,ID,22.1
2021-03-21,IH,26
2021-03-21,IL,25.6
2021-03-21,IN,21.8
2021-03-21,KS,25.3
2021-03-21,KY,26.8
2021-03-21,LA,22.7
2021-03-21,LT,0
2021-03-21,MA,28.6
2021-03-21,MD,25.6
2021-03-21,ME,27.8
2021-03-21,MH,20.6
2021-03-21,MI,24
2021-03-21,MN,26.8
2021-03-21,MO,22.3
2021-03-21,MP,25.3
2021-03-21,MS,21.9
2021-03-21,MT,26.4
2021-03-21,NC,24.9
2021-03-21,ND,28.7
2021-03-21,NE,25.7
2021-03-21,NH,27.7
2021-03-21,NJ,27.9
2021-03-21,NM,33
2021-03-21,NV,23.7
2021-03-21,NY,25.6
2021-03-21,OH,24
2021-03-21,OK,27
2021-03-21,OR,23.8
2021-03-21,PA,24.5
2021-03-21,PR,17.8
2021-03-21,RI,28.9
2021-03-21,RP,46
2021-03-21,SC,22.7
2021-03-21,SD,30.2
2021-03-21,TN,21
2021-03-21,TX,21.8
2021-03-21,US,24.5
2021-03-21,UT,21.7
2021-03-21,VA,25.5
2021-03-21,VI,19.8
2021-03-21,VT,28.4
2021-03-21,WA,25.1
2021-03-21,WI,26.5
2021-03-21,WV,26.4
2021-03-21,WY,23.3
2021-03-22,AK,31.5
2021-03-22,AL,19.8
2021-03-22,AR,22.5
2021-03-22,AS,30.4
2021-03-22,AZ,25.2
2021-03-22,BP,0
2021-03-22,CA,25.5
2021-03-22,CO,24.8
2021-03-22,CT,30.3
2021-03-22,DC,21.3
2021-03-22,DD,0
2021-03-22,DE,25.8
2021-03-22,FL,23.8
2021-03-22,FM,13.1
2021-03-22,GA,19.4
2021-03-22,GU,25.7
2021-03-22,HI,27.6
2021-03-22,IA,26.8
2021-03-22,ID,22.4
2021-03-22,IH,26.2
2021-03-22,IL,26.1
2021-03-22,IN,22.1
2021-03-22,KS,25.5
2021-03-22,KY,27.3
2021-03-22,LA,23.1
2021-03-22,LT,0
2021-03-22,MA,29.1
2021-03-22,MD,25.9
2021-03-22,ME,29.7
2021-03-22,MH,20.6
2021-03-22,MI,24.5
2021-03-22,MN,27.2
2021-03-22,MO,22.6
2021-03-22,MP,25.5
2021-03-22,MS,22
2021-03-22,MT,26.6
2021-03-22,NC,25.3
2021-03-22,ND,29
2021-03-22,NE,26.6
2021-03-22,NH,28
2021-03-22,NJ,28.3
2021-03-22,NM,33.3
2021-03-22,NV,24.1
2021-03-22,NY,26.1
2021-03-22,OH,24.5
2021-03-22,OK,27.3
2021-03-22,OR,24.2
2021-03-22,PA,25.1
2021-03-22,PR,18
2021-03-22,RI,29.3
2021-03-22,RP,46.2
2021-03-22,SC,23.3
2021-03-22,SD,30.4
2021-03-22,TN,21.3
2021-03-22,TX,22
2021-03-22,US,24.9
2021-03-22,UT,21.7
2021-03-22,VA,25.8
2021-03-22,VI,19.8
2021-03-22,VT,28.8
2021-03-22,WA,25.8
2021-03-22,WI,27
2021-03-22,WV,26.5
2021-03-22,WY,23.3
2021-03-23,AK,31.6
2021-03-23,AL,20.3
2021-03-23,AR,22.6
2021-03-23,AS,30.7
2021-03-23,AZ,25.4
2021-03-23,BP,0
2021-03-23,CA,26
2021-03-23,CO,25.2
2021-03-23,CT,30.7
2021-03-23,DC,21.5
2021-03-23,DD,0
2021-03-23,DE,25.9
2021-03-23,FL,24
2021-03-23,FM,13.2
2021-03-23,GA,19.4
2021-03-23,GU,26.5
2021-03-23,HI,28
2021-03-23,IA,27
2021-03-23,ID,22.6
2021-03-23,IH,26.3
2021-03-23,IL,26.4
2021-03-23,IN,22.2
2021-03-23,KS,25.6
2021-03-23,KY,27.6
2021-03-23,LA,23.2
2021-03-23,LT,0
2021-03-23,MA,29.4
2021-03-23,MD,26.4
2021-03-23,ME,29.9
2021-03-23,MH,20.6
2021-03-23,MI,24.7
2021-03-23,MN,27.3
2021-03-23,MO,22.8
2021-03-23,MP,25.8
2021-03-23,MS,22.1
2021-03-23,MT,26.6
2021-03-23,NC,25.5
2021-03-23,ND,29
2021-03-23,NE,26.9
2021-03-23,NH,28.3
2021-03-23,NJ,28.3
2021-03-23,NM,33.4
2021-03-23,NV,24.2
2021-03-23,NY,26.7
2021-03-23,OH,24.8
2021-03-23,OK,27.5
2021-03-23,OR,24.5
2021-03-23,PA,27.2
2021-03-23,PR,18.2
2021-03-23,RI,29.7
2021-03-23,RP,46.2
2021-03-23,SC,23.5
2021-03-23,SD,30.5
2021-03-23,TN,21.4
2021-03-23,TX,22.3
2021-03-23,US,25.3
2021-03-23,UT,22.1
2021-03-23,VA,26
2021-03-23,VI,20.3
2021-03-23,VT,29.4
2021-03-23,WA,26
2021-03-23,WI,27.2
2021-03-23,WV,26.6
2021-03-23,WY,24.5
2021-03-24,AK,31.9
2021-03-24,AL,20.8
2021-03-24,AR,23
2021-03-24,AS,31.2
2021-03-24,AZ,25.8
2021-03-24,BP,0
2021-03-24,CA,26.6
2021-03-24,CO,25.6
2021-03-24,CT,31.1
2021-03-24,DC,21.9
2021-03-24,DD,0
2021-03-24,DE,26.6
2021-03-24,FL,24.5
2021-03-24,FM,13.3
2021-03-24,GA,20
2021-03-24,GU,27.6
2021-03-24,HI,28.6
2021-03-24,IA,27.3
2021-03-24,ID,22.9
2021-03-24,IH,26.7
2021-03-24,IL,26.8
2021-03-24,IN,22.6
2021-03-24,KS,26.2
2021-03-24,KY,28
2021-03-24,LA,23.5
2021-03-24,LT,0
2021-03-24,MA,30
2021-03-24,MD,27
2021-03-24,ME,29.9
2021-03-24,MH,20.8
2021-03-24,MI,25.1
2021-03-24,MN,27.7
2021-03-24,MO,23.2
2021-03-24,MP,26.2
2021-03-24,MS,22.4
2021-03-24,MT,27.2
2021-03-24,NC,26
2021-03-24,ND,29.2
2021-03-24,NE,27.4
2021-03-24,NH,28.7
2021-03-24,NJ,29.3
2021-03-24,NM,33.7
2021-03-24,NV,24.6
2021-03-24,NY,27.2
2021-03-24,OH,25.4
2021-03-24,OK,28.1
2021-03-24,OR,24.8
2021-03-24,PA,28
2021-03-24,PR,18.7
2021-03-24,RI,30
2021-03-24,RP,46.3
2021-03-24,SC,24.1
2021-03-24,SD,31
2021-03-24,TN,21.9
2021-03-24,TX,22.3
2021-03-24,US,25.7
2021-03-24,UT,22.5
2021-03-24,VA,26.7
2021-03-24,VI,20.8
2021-03-24,VT,29.8
2021-03-24,WA,26.4
2021-03-24,WI,27.6
2021-03-24,WV,26.9
2021-03-24,WY,24.6
2021-03-25,AK,32.3
2021-03-25,AL,21.4
2021-03-25,AR,23.5
2021-03-25,AS,31.2
2021-03-25,AZ,26.7
2021-03-25,BP,0
2021-03-25,CA,27.2
2021-03-25,CO,26.2
2021-03-25,CT,31.7
2021-03-25,DC,22.6
2021-03-25,DD,0
2021-03-25,DE,27.2
2021-03-25,FL,25.2
2021-03-25,FM,13.5
2021-03-25,GA,20.5
2021-03-25,GU,28.6
2021-03-25,HI,29
2021-03-25,IA,27.8
2021-03-25,ID,23.4
2021-03-25,IH,27
2021-03-25,IL,27.5
2021-03-25,IN,23.1
2021-03-25,KS,26.8
2021-03-25,KY,28.5
2021-03-25,LA,24
2021-03-25,LT,0
2021-03-25,MA,30.6
2021-03-25,MD,27.6
2021-03-25,ME,30.8
2021-03-25,MH,20.9
2021-03-25,MI,25.6
2021-03-25,MN,28.1
2021-03-25,MO,23.7
2021-03-25,MP,26.6
2021-03-25,MS,22.8
2021-03-25,MT,27.7
2021-03-25,NC,26.5
2021-03-25,ND,29.6
2021-03-25,NE,28
2021-03-25,NH,29.1
2021-03-25,NJ,30
2021-03-25,NM,34.5
2021-03-25,NV,25.2
2021-03-25,NY,27.6
2021-03-25,OH,25.9
2021-03-25,OK,28.6
2021-03-25,OR,25.3
2021-03-25,PA,28.1
2021-03-25,PR,19.4
2021-03-25,RI,30.3
2021-03-25,RP,46.3
2021-03-25,SC,24.6
2021-03-25,SD,31.6
2021-03-25,TN,22.4
2021-03-25,TX,22.9
2021-03-25,US,26.3
2021-03-25,UT,23.2
2021-03-25,VA,27.2
2021-03-25,VI,21.5
2021-03-25,VT,30.2
2021-03-25,WA,26.9
2021-03-25,WI,28.3
2021-03-25,WV,27.3
2021-03-25,WY,25.3
2021-03-26,AK,32.8
2021-03-26,AL,21.9
2021-03-26,AR,24.2
2021-03-26,AS,31.5
2021-03-26,AZ,27.3
2021-03-26,BP,0
2021-03-26,CA,28
2021-03-26,CO,26.9
2021-03-26,CT,32.4
2021-03-26,DC,23.1
2021-03-26,DD,0
2021-03-26,DE,28
2021-03-26,FL,25.8
2021-03-26,FM,13.8
2021-03-26,GA,21.2
2021-03-26,GU,29.7
2021-03-26,HI,29.7
2021-03-26,IA,28.4
2021-03-26,ID,24
2021-03-26,IH,27.5
2021-03-26,IL,28.2
2021-03-26,IN,23.6
2021-03-26,KS,27.5
2021-03-26,KY,29.1
2021-03-26,LA,24.4
2021-03-26,LT,0
2021-03-26,MA,31.3
2021-03-26,MD,28.4
2021-03-26,ME,31.8
2021-03-26,MH,21.2
2021-03-26,MI,26.2
2021-03-26,MN,28.7
2021-03-26,MO,24
2021-03-26,MP,27.1
2021-03-26,MS,22.9
2021-03-26,MT,28.4
2021-03-26,NC,27.1
2021-03-26,ND,30.2
2021-03-26,NE,28.6
2021-03-26,NH,29.4
2021-03-26,NJ,30.6
2021-03-26,NM,35.3
2021-03-26,NV,25.8
2021-03-26,NY,28.3
2021-03-26,OH,26.6
2021-03-26,OK,29.1
2021-03-26,OR,26
2021-03-26,PA,29.2
2021-03-26,PR,20
2021-03-26,RI,30.7
2021-03-26,RP,46.6
2021-03-26,SC,25.2
2021-03-26,SD,32.4
2021-03-26,TN,23
2021-03-26,TX,23.5
2021-03-26,US,27
2021-03-26,UT,23.2
2021-03-26,VA,27.9
2021-03-26,VI,21.9
2021-03-26,VT,30.8
2021-03-26,WA,27.5
2021-03-26,WI,29.2
2021-03-26,WV,28
2021-03-26,WY,25.4
2021-03-27,AK,33.2
2021-03-27,AL,22.4
2021-03-27,AR,24.8
2021-03-27,AS,31.5
2021-03-27,AZ,27.9
2021-03-27,BP,0
2021-03-27,CA,28.7
2021-03-27,CO,27.6
2021-03-27,CT,33
2021-03-27,DC,23.9
2021-03-27,DD,0
2021-03-27,DE,28.6
2021-03-27,FL,26.4
2021-03-27,FM,14
2021-03-27,GA,21.9
2021-03-27,GU,29.8
2021-03-27,HI,29.8
2021-03-27,IA,29.2
2021-03-27,ID,24.6
2021-03-27,IH,27.8
2021-03-27,IL,29
2021-03-27,IN,24.1
2021-03-27,KS,28.5
2021-03-27,KY,29.7
2021-03-27,LA,24.9
2021-03-27,LT,0
2021-03-27,MA,31.9
2021-03-27,MD,29.1
2021-03-27,ME,32.4
2021-03-27,MH,21.2
2021-03-27,MI,26.8
2021-03-27,MN,29.6
2021-03-27,MO,24.5
2021-03-27,MP,27.6
2021-03-27,MS,23.6
2021-03-27,MT,29
2021-03-27,NC,27.7
2021-03-27,ND,30.7
2021-03-27,NE,28.6
2021-03-27,NH,29.7
2021-03-27,NJ,31.2
2021-03-27,NM,36.1
2021-03-27,NV,26.4
2021-03-27,NY,29.1
2021-03-27,OH,27.4
2021-03-27,OK,29.6
2021-03-27,OR,26.6
2021-03-27,PA,30
2021-03-27,PR,20.8
2021-03-27,RI,30.9
2021-03-27,RP,46.6
2021-03-27,SC,25.7
2021-03-27,SD,33.3
2021-03-27,TN,23.6
2021-03-27,TX,24
2021-03-27,US,27.6
2021-03-27,UT,24.4
2021-03-27,VA,28.3
2021-03-27,VI,22.4
2021-03-27,VT,31.4
2021-03-27,WA,28.1
2021-03-27,WI,30.1
2021-03-27,WV,28.8
2021-03-27,WY,25.4
2021-03-28,AK,33.5
2021-03-28,AL,22.6
2021-03-28,AR,25.3
2021-03-28,AS,31.6
2021-03-28,AZ,28.5
2021-03-28,BP,0
2021-03-28,CA,29.3
2021-03-28,CO,28.5
2021-03-28,CT,33.7
2021-03-28,DC,24.9
2021-03-28,DD,0
2021-03-28,DE,29.3
2021-03-28,FL,27.2
2021-03-28,FM,14.1
2021-03-28,GA,22.6
2021-03-28,GU,30.6
2021-03-28,HI,29.8
2021-03-28,IA,29.9
2021-03-28,ID,25.1
2021-03-28,IH,28.3
2021-03-28,IL,29.7
2021-03-28,IN,24.5
2021-03-28,KS,29.1
2021-03-28,KY,30.2
2021-03-28,LA,25.3
2021-03-28,LT,0
2021-03-28,MA,32.7
2021-03-28,MD,29.6
2021-03-28,ME,33.2
2021-03-28,MH,21.3
2021-03-28,MI,27.3
2021-03-28,MN,30.2
2021-03-28,MO,24.9
2021-03-28,MP,28.1
2021-03-28,MS,23.7
2021-03-28,MT,29.6
2021-03-28,NC,28.2
2021-03-28,ND,31
2021-03-28,NE,29.4
2021-03-28,NH,30
2021-03-28,NJ,31.8
2021-03-28,NM,37.1
2021-03-28,NV,26.9
2021-03-28,NY,29.6
2021-03-28,OH,27.9
2021-03-28,OK,30.1
2021-03-28,OR,27.1
2021-03-28,PA,30.6
2021-03-28,PR,21.3
2021-03-28,RI,31.3
2021-03-28,RP,46.9
2021-03-28,SC,26.3
2021-03-28,SD,34
2021-03-28,TN,24.1
2021-03-28,TX,24.5
2021-03-28,US,28.2
2021-03-28,UT,24.5
2021-03-28,VA,29.2
2021-03-28,VI,22.7
2021-03-28,VT,32
2021-03-28,WA,28.7
2021-03-28,WI,30.8
2021-03-28,WV,29.3
2021-03-28,WY,25.5
2021-03-29,AK,33.7
2021-03-29,AL,22.7
2021-03-29,AR,25.5
2021-03-29,AS,31.6
2021-03-29,AZ,28.9
2021-03-29,BP,0
2021-03-29,CA,29.9
2021-03-29,CO,28.9
2021-03-29,CT,34.4
2021-03-29,DC,25.7
2021-03-29,DD,0
2021-03-29,DE,29.8
2021-03-29,FL,27.2
2021-03-29,FM,14.2
2021-03-29,GA,23.1
2021-03-29,GU,31.7
2021-03-29,HI,31
2021-03-29,IA,30.3
2021-03-29,ID,25.3
2021-03-29,IH,28.4
2021-03-29,IL,30.2
2021-03-29,IN,24.9
2021-03-29,KS,29.3
2021-03-29,KY,30.6
2021-03-29,LA,25.6
2021-03-29,LT,0
2021-03-29,MA,33.3
2021-03-29,MD,30
2021-03-29,ME,33.7
2021-03-29,MH,21.3
2021-03-29,MI,27.8
2021-03-29,MN,30.6
2021-03-29,MO,25.2
2021-03-29,MP,28.3
2021-03-29,MS,24.3
2021-03-29,MT,29.7
2021-03-29,NC,28.4
2021-03-29,ND,31.1
2021-03-29,NE,29.9
2021-03-29,NH,30.2
2021-03-29,NJ,32.2
2021-03-29,NM,37.5
2021-03-29,NV,27.4
2021-03-29,NY,30.1
2021-03-29,OH,28.4
2021-03-29,OK,30.4
2021-03-29,OR,27.5
2021-03-29,PA,31
2021-03-29,PR,21.5
2021-03-29,RI,31.8
2021-03-29,RP,46.9
2021-03-29,SC,26.8
2021-03-29,SD,34.3
2021-03-29,TN,24.4
2021-03-29,TX,24.9
2021-03-29,US,28.6
2021-03-29,UT,24.5
2021-03-29,VA,29.9
2021-03-29,VI,22.7
2021-03-29,VT,32.6
2021-03-29,WA,29.3
2021-03-29,WI,31.3
2021-03-29,WV,29.3
2021-03-29,WY,27.1
2021-03-30,AK,33.8
2021-03-30,AL,23.1
2021-03-30,AR,25.6
2021-03-30,AS,31.8
2021-03-30,AZ,29.2
2021-03-30,BP,0
2021-03-30,CA,30.2
2021-03-30,CO,29.4
2021-03-30,CT,34.9
2021-03-30,DC,26.3
2021-03-30,DD,0
2021-03-30,DE,30.3
2021-03-30,FL,27.5
2021-03-30,FM,14.5
2021-03-30,GA,23.2
2021-03-30,GU,31.7
2021-03-30,HI,31.4
2021-03-30,IA,30.5
2021-03-30,ID,25.4
2021-03-30,IH,28.5
2021-03-30,IL,30.5
2021-03-30,IN,24.9
2021-03-30,KS,29.5
2021-03-30,KY,30.7
2021-03-30,LA,25.7
2021-03-30,LT,0
2021-03-30,MA,33.6
2021-03-30,MD,30.5
2021-03-30,ME,33.9
2021-03-30,MH,21.3
2021-03-30,MI,28
2021-03-30,MN,31.1
2021-03-30,MO,25.3
2021-03-30,MP,28.8
2021-03-30,MS,24.3
2021-03-30,MT,29.8
2021-03-30,NC,28.4
2021-03-30,ND,32.1
2021-03-30,NE,30.2
2021-03-30,NH,30.3
2021-03-30,NJ,32.7
2021-03-30,NM,37.5
2021-03-30,NV,27.5
2021-03-30,NY,30.5
2021-03-30,OH,28.7
2021-03-30,OK,30.5
